review_id,restaurant_id,business_id,review_date,business_name,business_categories,rating,review_text,sentiment,halal_relevance,concept_subtype,confidence,time_key,zone_id,nta,in_nyc_nta,in_modeled_microzone
a02b604d6e3daefa54c95b73aa763cd46634dc196df5481d7d424dc5b1539a41,R3fMQtSL0MrMUyW_Q32oNw,R3fMQtSL0MrMUyW_Q32oNw,2025-08-23 09:22:14,NAYA,"Middle Eastern, Mediterranean",4,I finally had to chance to try Naya this past week -- as my team decided to do a group order for lunch. I can't believe I havenmt had this sooner. The steak...,positive,implicit_halal,middle_eastern,0.7,2025,mn-fidi,MN0101,True,True
840875757df13fa4bb5179d4387ddfe0ed23165419b952d5ad509658b803d7d0,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2026-02-18 11:29:54,Farida,"Uzbek, Halal, Modern European",5,"tasty, beautiful decor. elegant service. great value. would highly recommend the prefix lunch. relaxed",positive,explicit_halal,fine_dining,1.0,2026,mn-fidi,MN0101,True,True
b24fb549a009e1e399376f296b846279642c644b97cd725feec03148782b1242,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2026-03-13 17:55:35,Farida,"Uzbek, Halal, Modern European",5,"Very nice selection of Uzbek & Kazakh cuisine. Everything was cooked and seasoned very nicely. They have a few Kyrgyz, Russian, Armenian, and Georgian...",positive,explicit_halal,other,1.0,2026,mn-fidi,MN0101,True,True
3d398d5b438520641003f2945a81e42fda5649b2d49feb75c8c941a6ac4a9648,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2026-03-16 17:37:36,Farida,"Uzbek, Halal, Modern European",3,"I don't recommend going after 5 on a weekday, since it's gets really busy. There were only 2 servers, who barely checked on us, so it took us an hr to leave...",negative,explicit_halal,fine_dining,1.0,2026,mn-fidi,MN0101,True,True
028a1526bbd2094defb0f42488ab3bdf0f55f5f7e3f0ec06c9c6ab7a8effbd2b,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2026-03-01 23:45:51,Farida,"Uzbek, Halal, Modern European",4,"I went to Farida with two other friends and we ordered 2 of the tasting menus alongside one of the steak puffs. I really enjoyed the puffs, the breading had...",positive,explicit_halal,fine_dining,1.0,2026,mn-fidi,MN0101,True,True
fc4439fcee29b3b7d50b06ae8fba3b6f020a622f2268618c7ba5360cdf1a9057,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2026-01-12 12:42:22,Farida,"Uzbek, Halal, Modern European",4,We were hungry and the images of this place made our mouths water. We were on-the-go so we order a few small snacks that we could munch on while we walked....,positive,explicit_halal,other,1.0,2026,mn-fidi,MN0101,True,True
735454d531d7122201f7ca68c8a60d4f5f5012ec8556e412417bab584887ef9d,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2025-12-22 13:40:59,Farida,"Uzbek, Halal, Modern European",5,"Farida Restaurant is an absolute gem! The food was outstanding, and the hospitality truly made the experience unforgettable.

Max, our host, and Abu, our...",positive,explicit_halal,other,1.0,2025,mn-fidi,MN0101,True,True
a84b28a6fddaf5b1b6d720d2904b3f75def2336aeaec5c20c872add70194f94c,X07rATb-pc3gevQRTE0FGA,X07rATb-pc3gevQRTE0FGA,2025-11-25 19:47:11,Farida,"Uzbek, Halal, Modern European",3,"One of New York's bright spots these days is its rich offering of Central Asian cuisines, primarily across South Brooklyn and to a lesser extent Rego Park....",positive,explicit_halal,south_asian,1.0,2025,mn-fidi,MN0101,True,True
79e8783aadd9f229c5fc6930334110d221ac5783ce2adbdc485bf60cd5641c04,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2025-09-27 22:45:02,Halal Food Cart,Halal,5,Solid halal cart. Takes card. We took the food to Seaport to sit and eat by the water.,positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
b5e3648ee6c236e357204b959e3dba82abf883ed48a57308485ba2dd7140a121,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2025-02-06 19:04:30,Halal Food Cart,Halal,5,"1. It is delicious and a good price and it's a halal cart you know what you are getting. It's good food.
2. Do not just get the hot sauce. I overestimated...",positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
7d8ac25ec536164f2695efd77468846826ff027a20c7239a57a293ad7c163912,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2019-07-12 08:18:25,Halal Food Cart,Halal,4,This cannot be beat. I got the chicken over rice for $5 (!!) and it was so good. The creamy white sauce deserves a special shoutout. This is not your usual...,positive,explicit_halal,street_food,1.0,2019,mn-fidi,MN0101,True,True
2d84ec6a22dbe1506fe60a76094272929a365a83180f463d91597f4076aea23c,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2019-05-27 18:36:09,Halal Food Cart,Halal,5,Seriously NYC's best kept secret.  I'm almost afraid to write this review given how much we'd prefer to keep it to ourselves.  My husband and I lived in NYC...,positive,explicit_halal,street_food,1.0,2019,mn-fidi,MN0101,True,True
12e9b324664039fa321939640a6907574668659048ab64c0cd4a7009f265f200,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2021-12-14 14:17:08,Halal Food Cart,Halal,4,"I don't mean to bum anyone out, because I'm sure this is a good spot, but I haven't seen this cart the past few times I passed this corner. Maybe it has moved?",neutral,explicit_halal,street_food,1.0,2021,mn-fidi,MN0101,True,True
f997e67fe7e1e553e43288b856c63413b5a94b1c9cced4bad890ac70ec514107,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2018-10-14 07:22:33,Halal Food Cart,Halal,5,"I've been coming to this cart for over 7 years but never knew it had a Yelp presence, I just saw it on Apple Maps when browsing the area!

I've tried street...",neutral,explicit_halal,street_food,1.0,2018,mn-fidi,MN0101,True,True
c4cc3261c1dd904a3156aeba5a4af9ef2432de23234f368585b4d6f8a547ad22,PagJep8qUgUBAmq5A9lOUA,PagJep8qUgUBAmq5A9lOUA,2017-09-30 18:20:36,Halal Food Cart,Halal,4,Really good halal cart right across from the Whitehall Ferry to Staten Island and Governors Island.  The mixed chicken and lamb over rice is delicious and a...,positive,explicit_halal,street_food,1.0,2017,mn-fidi,MN0101,True,True
a166d652458b6d54db861ad38b81c349d496bccd0579321e5c2fc06e58cdd7f5,dGBXZQv2NaMnE9yQBy8Fww,dGBXZQv2NaMnE9yQBy8Fww,2022-12-19 08:15:42,Afghan Food Truck,"Halal, Afghan, Food Trucks",5,"This guy just opened and I've been there three times. Every time it's blown me away with the quality and volume of the food. His rice is perfect, and he...",positive,explicit_halal,street_food,1.0,2022,mn-fidi,MN0101,True,True
df8dc31ee1a1f635202f46a91dbc8a35b08f6849c9453d13e8df38e89af3a79d,dGBXZQv2NaMnE9yQBy8Fww,dGBXZQv2NaMnE9yQBy8Fww,2024-02-01 17:29:20,Afghan Food Truck,"Halal, Afghan, Food Trucks",5,"These guys know how to grill meat. Love their rice as well. Have tried the steak, kofta and chicken. All are great",positive,explicit_halal,street_food,1.0,2024,mn-fidi,MN0101,True,True
dade6efad4562c32dea43d2775718beddadae00a032d02d1a38c4a8e48f6bd6a,dGBXZQv2NaMnE9yQBy8Fww,dGBXZQv2NaMnE9yQBy8Fww,2023-02-16 08:39:04,Afghan Food Truck,"Halal, Afghan, Food Trucks",5,"This is a new truck. Good portions, very meticulous in preparation and served with a smile. What more can one ask for?",positive,explicit_halal,street_food,1.0,2023,mn-fidi,MN0101,True,True
6f3202384de4b4435091bb28e94cd7f9366c9d514c7d0e2046ebf30d053675a4,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2025-11-03 14:56:31,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,"This is a nice cart just outside of Zuccotti park along with the rest of the Halal trucks parked right there. A famous spot for halal food.

I love Indian...",positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
3de7107bb3505447d3f8e47d59ac698cc56b61b830be9ee7fbb0b5a3bce2fe60,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2026-02-22 10:17:47,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,I love the chicken over rice with white rice instead of yellow rice! I go to this cart pretty frequently!,positive,implicit_halal,street_food,0.7,2026,mn-fidi,MN0101,True,True
e47572e4d85ff392ca1c0c53d8b867d76d3e2ded8b593cbbcf32deb82880a059,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2025-02-28 16:35:29,Biryani House Cart,"Indian, Food Stands, Bangladeshi",4,Right by Wall Street. I got the kathi roll which was yummy. The guy was grumpy but he makes a mean roll...so all good.,positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
253602cd34c5b87a50e03de5428a2bee52ee5889c21643869a85a9b80440749b,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2025-10-15 15:15:05,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,"Hard working guys there, good food and worth
Hard working guys there, good food and worth",positive,implicit_halal,south_asian,0.6,2025,mn-fidi,MN0101,True,True
15eb3a986549e89e77b447c309cd9d3ce2228a1dcd66868a511b5bec24f64e91,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2024-08-31 17:12:00,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,"Love their combo special which includes a Kati roll, chicken kebab and samosa. It's filling, flavorful and a great deal.",positive,implicit_halal,south_asian,0.6,2024,mn-fidi,MN0101,True,True
f6bf0f1d14513a63fc33891d8d597a719a6c247fd7d73bcef881567d597acd81,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2025-06-13 00:58:02,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,This place doesn't need additional exposure. The employees made everything smooth. The dishes taste great and fill you up completely. The mood demonstrates...,positive,implicit_halal,south_asian,0.6,2025,mn-fidi,MN0101,True,True
65f6d06e75ffaafa18f669fc260e9ac5d813400c9c6dd7511e0d67e6f6667b61,4x4M_p_b8GvLkc4fe00GHA,4x4M_p_b8GvLkc4fe00GHA,2022-11-05 18:33:14,Biryani House Cart,"Indian, Food Stands, Bangladeshi",5,"I used to come here all the time when I worked in fidi, but left fidi area around 2015. I work around fidi again so I had to come back to this cart and I...",neutral,implicit_halal,south_asian,0.6,2022,mn-fidi,MN0101,True,True
7e772cc5b33252430c35903879aa34addf56d7de20fc99f2ee959682bfd9fb09,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2024-08-20 09:30:14,Halal Food Cart,"Halal, Food Trucks",4,"Large portion, friendly guy, nice quick grab and go cart lunch! Good to have this around the area for a change of taste :)",positive,explicit_halal,street_food,1.0,2024,mn-fidi,MN0102,True,True
b744b7b8758533bd57091571f69c4f8b621697f4d4860e19c172ffec4d614ac1,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2024-05-26 19:50:55,Halal Food Cart,"Halal, Food Trucks",5,This Halal food cart is yellow and sits in the corner of Greenwich and in front of Whole Foods market. What I like about this halal food cart is the prices!...,positive,explicit_halal,street_food,1.0,2024,mn-fidi,MN0102,True,True
af0a7affcf8483d1864ddb0654ad01aafb9932552929c4b293f03158a596c2e9,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2025-06-10 06:06:19,Halal Food Cart,"Halal, Food Trucks",5,Hi this review is for the Halal falafel gyro cart right outside the Va hospital 423 E 23ST man btw 1st and FDR drive. He's got 2 large American flags on his...,positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0102,True,True
5843d82082a889b1a2e4d8a5300053e3b136fd39c3623c8f5f655716ece56233,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2021-09-21 10:35:24,Halal Food Cart,"Halal, Food Trucks",5,Just had my first Hala food cart meal. I had the chicken and rice with white and red hot sauce. Very good. I was surprised. We don't have them where I live...,positive,explicit_halal,street_food,1.0,2021,mn-fidi,MN0102,True,True
1a6fd18257d8c530917eba48a9a4d8a656f3155e83a3d9020750333b6870189a,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2016-11-02 21:43:12,Halal Food Cart,"Halal, Food Trucks",4,"Well the sign doesn't lie.... it is the ""Best Food"". The best gyro of all the carts on the block. Seriously... I've been disappointed already so I'm saving...",positive,explicit_halal,street_food,1.0,2016,mn-fidi,MN0102,True,True
97c7aa5dad38be7676017ae846f41fe9686864706b3ec4dad653a17f561c5d04,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2016-12-30 20:41:42,Halal Food Cart,"Halal, Food Trucks",3,"It's okay food. Bit pricer than the other carts, quantity and quality of food is the same.",negative,explicit_halal,street_food,1.0,2016,mn-fidi,MN0102,True,True
d604d8a4b8230595fcc62e35634740d6f6b8b9ec5bbfb806bc640abd83ed4bfb,kbPDjFtRP-U5aNuKDYcUEA,kbPDjFtRP-U5aNuKDYcUEA,2014-11-12 10:17:26,Halal Food Cart,"Halal, Food Trucks",5,This is the best halal food cart by far out of the three or four you might find in this block in this vicinity. It is run by a sweet mom and pop who are...,positive,explicit_halal,street_food,1.0,2014,mn-fidi,MN0102,True,True
66d1cb46a07035b897cc0c7d1048d921334b987dd370e0cd05ecaf15fe0280ed,Sl1EfwTm1fd9vOQbo5wQUw,Sl1EfwTm1fd9vOQbo5wQUw,2025-07-02 14:35:46,Bismilla Indian Biryani House,"Food Trucks, Indian, Hot Dogs",4,I left happy with my choice. The kitchen executed every dish well. Remarkable customer interaction. Try different plates to find your favorite. Excellent...,positive,implicit_halal,south_asian,0.7,2025,mn-fidi,MN0102,True,True
e7a5fbf0b514f02849417e836c0c54d53af556e681a4eccc5a2d99c650537e72,Sl1EfwTm1fd9vOQbo5wQUw,Sl1EfwTm1fd9vOQbo5wQUw,2024-01-03 07:47:32,Bismilla Indian Biryani House,"Food Trucks, Indian, Hot Dogs",5,while the TriBeCa Whole Foods has its seductive ways when you want groceries and  a prepared meal bc you're too lazy to cook the ingredients you just...,neutral,implicit_halal,south_asian,0.7,2024,mn-fidi,MN0102,True,True
943b0e3a53c024299b541921575da6562f7f765ceff94cc7f7c9875722cd5337,Sl1EfwTm1fd9vOQbo5wQUw,Sl1EfwTm1fd9vOQbo5wQUw,2023-10-22 09:57:59,Bismilla Indian Biryani House,"Food Trucks, Indian, Hot Dogs",5,"Best halal south of Canal

Portion sizes aren't humongous, but quality is there

A combo is $8 and everything is well-seasoned with aromatic spices

Man...",positive,explicit_halal,south_asian,1.0,2023,mn-fidi,MN0102,True,True
4d6495ece74d2307c170b216902ea70d62700737da2f396840252444f084a63e,Sl1EfwTm1fd9vOQbo5wQUw,Sl1EfwTm1fd9vOQbo5wQUw,2023-10-16 14:19:00,Bismilla Indian Biryani House,"Food Trucks, Indian, Hot Dogs",5,"Very good mix over-rice and friendly people! I went with my friend who was very angry, she then ate the food and became a very nice person!",positive,implicit_halal,south_asian,0.6,2023,mn-fidi,MN0102,True,True
c2a54064c1ac7ac1e5fff9bc4fcb52334d8a954c18db7ea18f8e0a32200c6f4d,Sl1EfwTm1fd9vOQbo5wQUw,Sl1EfwTm1fd9vOQbo5wQUw,2024-01-29 10:44:58,Bismilla Indian Biryani House,"Food Trucks, Indian, Hot Dogs",5,Tribeca location-The only place I get falafel salad! the guys are friendly and make it EXACTLY the way I want....now without even asking because I'm a...,positive,implicit_halal,middle_eastern,0.7,2024,mn-fidi,MN0102,True,True
080e21e4a3da0c342bc316396e4b6298a8cc270e0d9812a7caaef2c149961c81,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2026-03-16 10:26:34,Mezeh,"Mediterranean, Salad, Halal",4,"Mezeh was good for a Mediterranean bowl on the go, I enjoyed my lunch from their FiDi location.

I got the Mezeh Classic; my bowl had a lot of ingredients,...",positive,explicit_halal,fast_casual,1.0,2026,mn-fidi,MN0101,True,True
0a3afed0fc2ac4e0548975df1b85c9ca59de28bc8e802b937bff7a52c09d0913,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2026-04-07 12:49:47,Mezeh,"Mediterranean, Salad, Halal",3,Fast casual Greek / Mediterranean chain (1 of 3 in Manhattan).   This one is located on Fulton St in the financial district where many chains operate (Taco...,neutral,explicit_halal,fast_casual,1.0,2026,mn-fidi,MN0101,True,True
0ed6bfc4fe7359e08ef3fa68b9ab40bcfa060134dee8f6ebf2cb5c9bee03b036,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2025-12-10 08:46:32,Mezeh,"Mediterranean, Salad, Halal",5,"Mezeh only has a few locations in Manhattan right now, but after trying their Mediterranean fast casual food, I hope they'll open more in the city. They...",positive,explicit_halal,fast_casual,1.0,2025,mn-fidi,MN0101,True,True
d0fbb8b1e94e99354a91f8796c7f96a51bdf9742548b44ab83a44e7891713766,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2025-10-02 19:08:11,Mezeh,"Mediterranean, Salad, Halal",4,"New patrons of bowl chains often start with Track 1, Side 1, and in turn these establishments should provide a menu that offers a reasonable option for the...",neutral,explicit_halal,fast_casual,1.0,2025,mn-fidi,MN0101,True,True
866a4fa97b6f39e296beeba54b607e9aa935415498bf88853528296f6d9005ee,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2025-04-24 13:04:24,Mezeh,"Mediterranean, Salad, Halal",5,"Mezeh is a fast casual restaurant in the heart of the financial district. I stopped by here for a quick late lunch after working most of the afternoon.

I...",neutral,explicit_halal,fast_casual,1.0,2025,mn-fidi,MN0101,True,True
525d6b2638844a6235c3e4858a998eb5ba2e6eae9d71c8adfdaaa88a9fc37f94,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2025-07-26 20:15:53,Mezeh,"Mediterranean, Salad, Halal",4,Overall pretty good. It's a similar concept as Cava where you can create your own bowl and ask for as many toppings as you want. I came right at opening. I...,neutral,explicit_halal,fast_casual,1.0,2025,mn-fidi,MN0101,True,True
1eae44f99709fb561b0203c9062a24b0db307fd6a963ccf6c8fa7dbb5427ae5b,ZJilgdckPCoCVFyBlLrosQ,ZJilgdckPCoCVFyBlLrosQ,2026-03-31 13:40:30,Mezeh,"Mediterranean, Salad, Halal",5,Always delicious and extremely fresh food. I'm glad to be eating healthy.  i've never been disappointed with the selections I've chosen.,positive,explicit_halal,fast_casual,1.0,2026,mn-fidi,MN0101,True,True
0fab99d89beb3121dbc18eed2894a85abbbdaba4808d4a236f8e05396462948a,07k-bW_cOCFEg64CTXHl1A,07k-bW_cOCFEg64CTXHl1A,2026-01-11 10:06:07,Continental Express Halal Food,"Halal, Food Trucks",5,The perfect place to stop by for food if you're around the area or done with Statue of Liberty/Ellis Island. The guys that run this food cart are awesome....,positive,explicit_halal,street_food,1.0,2026,mn-fidi,MN0101,True,True
119677acd520681f048ed3170fe9de3ca2bc93fbc25f48ceb5e7a398d8713f52,07k-bW_cOCFEg64CTXHl1A,07k-bW_cOCFEg64CTXHl1A,2025-09-17 12:16:18,Continental Express Halal Food,"Halal, Food Trucks",5,Such an underrated Halal food cart right at the heart of Wall Street Financial District. Rather than going out of your way to a fancy Middle...,positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
7a7b8d6867e85d3f9d80e4fd34141292582f41e2381537bf011af26634e5226d,07k-bW_cOCFEg64CTXHl1A,07k-bW_cOCFEg64CTXHl1A,2025-05-30 13:10:34,Continental Express Halal Food,"Halal, Food Trucks",4,"Still one of the very, very, very, very best halal carts in the Financial District!

I've been going to the corner of Beaver St. and Broadway for about the...",positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
bfe14e553f01f2158426772589ef1f801402e9f1f6d605120b4ed04cbf751c6d,07k-bW_cOCFEg64CTXHl1A,07k-bW_cOCFEg64CTXHl1A,2026-02-13 11:21:57,Continental Express Halal Food,"Halal, Food Trucks",5,"I ordered the halal chicken and gyro over rice, and the flavor was honestly really good. The chicken was seasoned well, the gyro meat was tender, and...",positive,explicit_halal,street_food,1.0,2026,mn-fidi,MN0101,True,True
d5e032abf08e9eeba36b93b2821588be6e0ea3f9bb603d8874db536ff1762d04,07k-bW_cOCFEg64CTXHl1A,07k-bW_cOCFEg64CTXHl1A,2026-01-16 10:45:15,Continental Express Halal Food,"Halal, Food Trucks",5,I honestly see why people want to keep this place low key by not giving reviews.... This place is amazing!!!!! Have yall ever tried adels before? The cart...,positive,explicit_halal,street_food,1.0,2026,mn-fidi,MN0101,True,True
1c01e75feb3731d693820396a03a85baa9f7c8c91be8b50c6979de10266d378c,wLh2J8D5y1ZHzzSeFXI6Ww,wLh2J8D5y1ZHzzSeFXI6Ww,2023-04-20 18:43:42,Liberty Halal Food Cart,"Food Trucks, Halal, Mediterranean",5,"Hands down this is my favorite purveyor of Halal ""street meat"" -- I've sampled most carts in the Jackson Heights, Queens neighborhood, but this for some...",positive,explicit_halal,street_food,1.0,2023,mn-fidi,MN0101,True,True
4288cc07c8e13dd2c13a9dedd9046a658212cbdac4c8c20cdb9d82b30a388ac9,wLh2J8D5y1ZHzzSeFXI6Ww,wLh2J8D5y1ZHzzSeFXI6Ww,2024-06-24 13:02:00,Liberty Halal Food Cart,"Food Trucks, Halal, Mediterranean",5,"Best Halal I've ever had! The guy was as sweet as could be and taught me about it. Very tasty, I would highly recommend anybody going there.",positive,explicit_halal,street_food,1.0,2024,mn-fidi,MN0101,True,True
7e010fed3bf0509f9052c0a3915e27f86b84f19d9bf1f80be678f640db930f30,wLh2J8D5y1ZHzzSeFXI6Ww,wLh2J8D5y1ZHzzSeFXI6Ww,2025-01-21 05:01:37,Liberty Halal Food Cart,"Food Trucks, Halal, Mediterranean",1,I was charged 22.68$ for a can of pepsi. I would think this was a mistake when the merchant entered the information on the POS. But it was so pathetic and I...,negative,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
6b8388e94fd18e52b2339c045697bf8af470af4f833cb20fd42e538aab2173b9,CX6_T61ZANH5ttfMLeKKIA,CX6_T61ZANH5ttfMLeKKIA,2025-11-18 21:49:18,The Kati Roll Company,"Indian, Halal, Wraps",4,"Kati rolls are a well known street food of Calcutta. Did a take out order. Ordered the chicken-unda roll, steak-unda roll, and shami-unda roll. All rolls...",positive,explicit_halal,street_food,1.0,2025,mn-fidi,MN0101,True,True
8b2d1bbef2e5d347958da44120ef0fef5eca074d172f134272ffc0c13d71019d,CX6_T61ZANH5ttfMLeKKIA,CX6_T61ZANH5ttfMLeKKIA,2026-01-31 12:37:20,The Kati Roll Company,"Indian, Halal, Wraps",3,Saying I'm a long-time customer of Kati Roll Company is perhaps an understatement. I've been enjoying these since I started working in NYC full-time in late...,positive,explicit_halal,south_asian,1.0,2026,mn-fidi,MN0101,True,True
